iteration, destination,9->6,9->3,0->4,0->2,0->1,0->7,4->0,4->2,4->1,4->7,8->5,8->3,2->0,2->4,2->1,2->7,6->9,6->3,5->8,5->3,1->0,1->4,1->2,1->7,7->0,7->4,7->2,7->1,3->9,3->8,3->6,3->5,
187,9,1.0,1.0,3.6621392496392504,1.0,3.8343253968253976,5.351107591239169,2.6688492063492064,2.3323934837092732,2.5202213421253674,1.25,1.1805555555555556,1.4023199023199022,2.470383679787705,1.263095238095238,1.499669137192357,1.125,2.766865079365079,1.176923076923077,1.7428571428571427,1.9792549555707446,1.6102124183006536,2.5735171261487055,1.0,1.7418593833067515,2.7684144072301966,1.4916666666666667,1.2,1.5369842146157933,4.341917293233083,1.3095238095238095,2.0087301587301587,1.686397812713602,
188,9,1.0,1.0,3.6621392496392504,1.1666666666666667,3.8343253968253976,5.351107591239169,2.6688492063492064,2.3323934837092732,2.5202213421253674,1.25,1.1805555555555556,1.4023199023199022,2.470383679787705,1.263095238095238,1.6663358038590237,1.125,2.766865079365079,1.176923076923077,1.7428571428571427,1.9792549555707446,1.6102124183006536,2.5735171261487055,1.0,1.7418593833067515,2.7684144072301966,1.4916666666666667,1.2,1.5369842146157933,4.341917293233083,1.3095238095238095,2.0087301587301587,1.686397812713602,
189,9,1.0,1.0,3.828805916305917,1.1666666666666667,3.8343253968253976,5.351107591239169,2.6688492063492064,2.3323934837092732,2.686888008792034,1.25,1.1805555555555556,1.4023199023199022,2.470383679787705,1.263095238095238,1.6663358038590237,1.125,2.766865079365079,1.3435897435897437,1.7428571428571427,1.9792549555707446,1.6102124183006536,2.5735171261487055,1.0,1.7418593833067515,2.7684144072301966,1.4916666666666667,1.2,1.5369842146157933,4.341917293233083,1.3095238095238095,2.0087301587301587,1.686397812713602,
190,9,1.0,1.0,3.828805916305917,1.1666666666666667,3.8343253968253976,5.351107591239169,2.6688492063492064,2.3323934837092732,2.686888008792034,1.25,1.1805555555555556,1.4023199023199022,2.470383679787705,1.263095238095238,1.6663358038590237,1.125,2.766865079365079,1.3435897435897437,1.7428571428571427,1.9792549555707446,1.6102124183006536,2.5735171261487055,1.0,1.7418593833067515,2.7684144072301966,1.4916666666666667,1.2,1.5369842146157933,4.341917293233083,1.3095238095238095,2.0087301587301587,1.686397812713602,
191,9,1.0,1.0,3.828805916305917,1.1666666666666667,3.8343253968253976,5.351107591239169,2.6688492063492064,2.3323934837092732,2.686888008792034,1.25,1.1805555555555556,1.4023199023199022,2.470383679787705,1.263095238095238,1.6663358038590237,1.125,2.766865079365079,1.3435897435897437,1.7428571428571427,1.9792549555707446,1.6102124183006536,2.5735171261487055,1.0,1.7418593833067515,2.7684144072301966,1.4916666666666667,1.2,1.5369842146157933,4.341917293233083,1.3095238095238095,2.0087301587301587,1.686397812713602,
192,9,1.0,1.0,3.828805916305917,1.1666666666666667,3.8343253968253976,5.493964734096312,2.6688492063492064,2.3323934837092732,2.686888008792034,1.25,1.1805555555555556,1.4023199023199022,2.470383679787705,1.263095238095238,1.6663358038590237,1.125,2.766865079365079,1.3435897435897437,1.7428571428571427,2.1221120984278876,1.6102124183006536,2.5735171261487055,1.0,1.7418593833067515,2.7684144072301966,1.4916666666666667,1.3428571428571427,1.5369842146157933,4.341917293233083,1.3095238095238095,2.0087301587301587,1.8292549555707447,
193,9,1.0,1.0,3.928805916305917,1.1666666666666667,3.8343253968253976,5.5939647340963115,2.6688492063492064,2.4323934837092733,2.686888008792034,1.25,1.1805555555555556,1.4023199023199022,2.470383679787705,1.263095238095238,1.6663358038590237,1.125,2.766865079365079,1.3435897435897437,1.7428571428571427,2.1221120984278876,1.6102124183006536,2.5735171261487055,1.0,1.7418593833067515,2.7684144072301966,1.4916666666666667,1.3428571428571427,1.5369842146157933,4.341917293233083,1.3095238095238095,2.0087301587301587,1.8292549555707447,
194,9,1.0,1.0,3.928805916305917,1.1666666666666667,3.8343253968253976,5.5939647340963115,2.6688492063492064,2.4323934837092733,2.686888008792034,1.25,1.1805555555555556,1.4023199023199022,2.470383679787705,1.263095238095238,1.6663358038590237,1.125,2.766865079365079,1.3435897435897437,1.7428571428571427,2.1221120984278876,1.6102124183006536,2.5735171261487055,1.0,1.7418593833067515,2.7684144072301966,1.4916666666666667,1.3428571428571427,1.5369842146157933,4.341917293233083,1.3095238095238095,2.0087301587301587,1.8292549555707447,
195,9,1.0,1.0,3.928805916305917,1.1666666666666667,3.8343253968253976,5.5939647340963115,2.6688492063492064,2.4323934837092733,2.686888008792034,1.25,1.1805555555555556,1.4023199023199022,2.470383679787705,1.263095238095238,1.6663358038590237,1.125,2.766865079365079,1.3435897435897437,1.7428571428571427,2.1221120984278876,1.6102124183006536,2.5735171261487055,1.0,1.7418593833067515,2.7684144072301966,1.4916666666666667,1.3428571428571427,1.5369842146157933,4.341917293233083,1.3095238095238095,2.0087301587301587,1.8292549555707447,
196,9,1.0,1.0,3.928805916305917,1.1666666666666667,3.8343253968253976,5.5939647340963115,2.6688492063492064,2.4323934837092733,2.686888008792034,1.25,1.1805555555555556,1.4023199023199022,2.470383679787705,1.263095238095238,1.6663358038590237,1.125,2.766865079365079,1.3435897435897437,1.7428571428571427,2.1221120984278876,1.6102124183006536,2.5735171261487055,1.0,1.7418593833067515,2.7684144072301966,1.4916666666666667,1.3428571428571427,1.5369842146157933,4.341917293233083,1.3095238095238095,2.0087301587301587,1.8292549555707447,
197,9,1.0,1.0,3.928805916305917,1.1666666666666667,3.8343253968253976,6.0939647340963115,2.6688492063492064,2.4323934837092733,2.686888008792034,1.25,1.1805555555555556,1.4023199023199022,2.470383679787705,1.263095238095238,1.6663358038590237,1.125,2.766865079365079,1.3435897435897437,1.7428571428571427,2.1221120984278876,1.6102124183006536,2.5735171261487055,1.0,1.7418593833067515,2.7684144072301966,1.4916666666666667,1.3428571428571427,1.5369842146157933,4.341917293233083,1.3095238095238095,2.0087301587301587,1.8292549555707447,
198,9,1.0,1.0,3.928805916305917,1.1666666666666667,3.8343253968253976,6.0939647340963115,2.6688492063492064,2.4323934837092733,2.686888008792034,1.25,1.1805555555555556,1.4023199023199022,2.470383679787705,1.263095238095238,1.6663358038590237,1.125,2.766865079365079,1.3435897435897437,1.7428571428571427,2.1221120984278876,1.6102124183006536,2.5735171261487055,1.0,1.7418593833067515,2.7684144072301966,1.4916666666666667,1.3428571428571427,1.5369842146157933,4.341917293233083,1.3095238095238095,2.0087301587301587,1.8292549555707447,
199,9,1.0,1.0,2.9466044372294378,1.1666666666666667,3.8343253968253976,6.0939647340963115,2.6688492063492064,2.4323934837092733,2.686888008792034,1.0,1.1805555555555556,1.4023199023199022,2.470383679787705,1.263095238095238,1.6663358038590237,1.125,2.766865079365079,1.3435897435897437,1.7428571428571427,2.1221120984278876,1.6102124183006536,2.5735171261487055,1.0,1.7418593833067515,2.7684144072301966,1.4916666666666667,1.3428571428571427,1.5369842146157933,4.341917293233083,1.3095238095238095,2.0087301587301587,1.8292549555707447,
200,9,1.0,1.0,2.9466044372294378,1.3333333333333335,3.8343253968253976,6.0939647340963115,2.6688492063492064,2.4323934837092733,2.686888008792034,1.0,1.1805555555555556,1.4023199023199022,2.6370503464543713,1.263095238095238,1.6663358038590237,1.125,2.766865079365079,1.3435897435897437,1.7428571428571427,2.1221120984278876,1.6102124183006536,2.5735171261487055,1.0,1.7418593833067515,2.7684144072301966,1.4916666666666667,1.3428571428571427,1.5369842146157933,4.50858395989975,1.3095238095238095,2.0087301587301587,1.8292549555707447,
201,9,1.0,1.0,3.1966044372294378,1.3333333333333335,3.8343253968253976,6.0939647340963115,2.6688492063492064,2.4323934837092733,2.686888008792034,1.25,1.1805555555555556,1.4023199023199022,2.6370503464543713,1.263095238095238,1.6663358038590237,1.125,3.016865079365079,1.3435897435897437,1.7428571428571427,2.1221120984278876,1.6102124183006536,2.5735171261487055,1.0,1.7418593833067515,2.7684144072301966,1.4916666666666667,1.3428571428571427,1.5369842146157933,4.50858395989975,1.3095238095238095,2.0087301587301587,1.8292549555707447,
202,9,1.0,1.0,3.1966044372294378,1.3333333333333335,4.084325396825397,6.0939647340963115,2.6688492063492064,2.4323934837092733,2.686888008792034,1.25,1.1805555555555556,1.4023199023199022,2.6370503464543713,1.263095238095238,1.6663358038590237,1.125,3.016865079365079,1.3435897435897437,1.7428571428571427,2.1221120984278876,1.6102124183006536,2.8235171261487055,1.0,1.7418593833067515,2.7684144072301966,1.4916666666666667,1.3428571428571427,1.5369842146157933,4.50858395989975,1.3095238095238095,2.0087301587301587,1.8292549555707447,
203,9,1.0,1.0,3.1966044372294378,1.5333333333333334,4.084325396825397,6.293964734096312,2.6688492063492064,2.4323934837092733,2.686888008792034,1.25,1.1805555555555556,1.4023199023199022,2.6370503464543713,1.263095238095238,1.6663358038590237,1.125,3.016865079365079,1.3435897435897437,1.7428571428571427,2.1221120984278876,1.6102124183006536,2.8235171261487055,1.0,1.7418593833067515,2.968414407230197,1.4916666666666667,1.3428571428571427,1.5369842146157933,4.50858395989975,1.3095238095238095,2.0087301587301587,1.8292549555707447,
204,9,1.0,1.0,3.1966044372294378,1.5333333333333334,4.084325396825397,6.793964734096312,2.6688492063492064,2.4323934837092733,2.686888008792034,1.25,1.1805555555555556,1.4023199023199022,2.6370503464543713,1.263095238095238,1.6663358038590237,1.125,3.016865079365079,1.3435897435897437,1.7428571428571427,2.1221120984278876,1.6102124183006536,2.8235171261487055,1.0,1.7418593833067515,2.968414407230197,1.4916666666666667,1.3428571428571427,1.5369842146157933,4.50858395989975,1.3095238095238095,2.0087301587301587,1.8292549555707447,
205,9,1.0,1.0,3.1966044372294378,1.5333333333333334,4.084325396825397,1.0,1.0,2.4323934837092733,1.0,1.25,1.0,1.4023199023199022,2.6370503464543713,1.263095238095238,1.6663358038590237,1.125,3.016865079365079,1.3435897435897437,1.7428571428571427,2.1221120984278876,1.6102124183006536,2.8235171261487055,1.0,1.0,1.0,1.4916666666666667,1.3428571428571427,1.5369842146157933,4.50858395989975,1.0,2.0087301587301587,1.8292549555707447,
206,9,1.0,1.0,3.1966044372294378,1.5333333333333334,4.084325396825397,1.0,1.0,2.4323934837092733,1.0,1.25,1.0,1.4023199023199022,2.6370503464543713,1.263095238095238,1.6663358038590237,1.125,3.016865079365079,1.3435897435897437,1.7428571428571427,2.1221120984278876,1.6102124183006536,2.8235171261487055,1.0,1.0,1.0,1.4916666666666667,1.3428571428571427,1.5369842146157933,4.50858395989975,1.0,2.0087301587301587,1.8292549555707447,
207,9,1.0,1.0,3.1966044372294378,1.5333333333333334,4.084325396825397,1.0,1.0,2.4323934837092733,1.0,1.25,1.0,1.4023199023199022,2.6370503464543713,1.263095238095238,1.6663358038590237,1.125,3.016865079365079,1.3435897435897437,1.7428571428571427,2.1221120984278876,1.6102124183006536,2.8235171261487055,1.0,1.0,1.0,1.4916666666666667,1.3428571428571427,1.5369842146157933,4.50858395989975,1.0,2.0087301587301587,1.8292549555707447,
208,9,1.0,1.0,3.1966044372294378,1.5333333333333334,4.084325396825397,1.0,1.0,2.4323934837092733,1.0,1.25,1.0666666666666667,1.4023199023199022,2.703717013121038,1.263095238095238,1.6663358038590237,1.1916666666666667,3.016865079365079,1.3435897435897437,1.8095238095238093,2.1221120984278876,1.6102124183006536,2.8235171261487055,1.0,1.0,1.0,1.4916666666666667,1.3428571428571427,1.5369842146157933,4.50858395989975,1.0,2.0087301587301587,1.8292549555707447,
209,9,1.0,1.0,3.1966044372294378,1.5333333333333334,4.084325396825397,1.5,1.0,2.4323934837092733,1.0,1.25,1.0666666666666667,1.4023199023199022,2.703717013121038,1.263095238095238,1.6663358038590237,1.1916666666666667,3.016865079365079,1.3435897435897437,1.8095238095238093,2.1221120984278876,1.6102124183006536,2.8235171261487055,1.0,1.0,1.0,1.4916666666666667,1.3428571428571427,1.5369842146157933,4.50858395989975,1.0,2.0087301587301587,1.8292549555707447,
210,9,1.0,1.0,3.1966044372294378,1.0,1.0,1.5,1.0,2.4323934837092733,1.0,1.0,1.0666666666666667,1.4023199023199022,1.0,1.263095238095238,1.6663358038590237,1.1916666666666667,3.016865079365079,1.3435897435897437,1.8095238095238093,2.1221120984278876,1.0,2.8235171261487055,1.0,1.0,1.0,1.0,1.3428571428571427,1.5369842146157933,4.50858395989975,1.0,2.0087301587301587,1.8292549555707447,
211,9,1.0,1.0,3.1966044372294378,1.0,1.0,1.5,1.0,2.4323934837092733,1.0,1.0,1.0666666666666667,1.4023199023199022,1.0,1.263095238095238,1.6663358038590237,1.1916666666666667,3.016865079365079,1.4685897435897437,1.8095238095238093,2.1221120984278876,1.0,2.8235171261487055,1.0,1.0,1.0,1.0,1.3428571428571427,1.5369842146157933,4.63358395989975,1.0,2.0087301587301587,1.8292549555707447,
212,9,1.0,1.0,3.1966044372294378,1.0,1.0,1.5,1.0,2.4323934837092733,1.0,1.0,1.0666666666666667,1.4023199023199022,1.0,1.263095238095238,1.6663358038590237,1.1916666666666667,3.016865079365079,1.4685897435897437,1.8095238095238093,2.1221120984278876,1.0,2.8235171261487055,1.0,1.0,1.0,1.0,1.3428571428571427,1.5369842146157933,4.63358395989975,1.0,2.0087301587301587,1.8292549555707447,
213,9,1.0,1.0,3.1966044372294378,1.0,1.0,1.5,1.0,2.4323934837092733,1.0,1.0,1.0666666666666667,1.4023199023199022,1.0,1.263095238095238,1.6663358038590237,1.1916666666666667,3.016865079365079,1.4685897435897437,1.8095238095238093,2.1221120984278876,1.0,2.8235171261487055,1.0,1.0,1.0,1.0,1.3428571428571427,1.5369842146157933,4.63358395989975,1.0,2.0087301587301587,1.8292549555707447,
214,9,1.0,1.0,3.1966044372294378,1.0,1.0,1.5,1.0,2.4323934837092733,1.0,1.0,1.0666666666666667,1.4023199023199022,1.0,1.263095238095238,1.6663358038590237,1.1916666666666667,3.016865079365079,1.4685897435897437,1.8095238095238093,2.1221120984278876,1.0,2.8235171261487055,1.0,1.0,1.0,1.0,1.3428571428571427,1.5369842146157933,4.63358395989975,1.0,2.0087301587301587,1.8292549555707447,
215,9,1.0,1.0,3.1966044372294378,1.0,1.5,1.5,1.0,2.4323934837092733,1.0,1.0,1.0666666666666667,1.4023199023199022,1.0,1.263095238095238,1.6663358038590237,1.1916666666666667,3.016865079365079,1.4685897435897437,1.8095238095238093,2.1221120984278876,1.0,2.8235171261487055,1.0,1.0,1.0,1.0,1.3428571428571427,1.5369842146157933,4.63358395989975,1.0,2.0087301587301587,1.8292549555707447,
216,9,1.0,1.0,3.1966044372294378,1.0,1.5,1.5,1.0,2.4323934837092733,1.0,1.0,1.0666666666666667,1.4023199023199022,1.0,1.263095238095238,1.6663358038590237,1.1916666666666667,3.016865079365079,1.4685897435897437,1.8095238095238093,2.2221120984278877,1.0,2.8235171261487055,1.0,1.0,1.0,1.0,1.3428571428571427,1.5369842146157933,4.733583959899749,1.0,2.0087301587301587,1.8292549555707447,
217,9,1.0,1.0,3.1966044372294378,1.0714285714285714,1.5,1.5,1.0,2.4323934837092733,1.0,1.0,1.0666666666666667,1.4023199023199022,1.0,1.263095238095238,1.737764375287595,1.1916666666666667,3.016865079365079,1.4685897435897437,1.8095238095238093,2.2221120984278877,1.0,2.8235171261487055,1.0,1.0,1.0,1.0,1.3428571428571427,1.5369842146157933,4.733583959899749,1.0,2.0087301587301587,1.8292549555707447,
218,9,1.0,1.0,3.1966044372294378,1.0714285714285714,1.5,1.5,1.0,2.4323934837092733,1.0,1.0,1.0666666666666667,1.4023199023199022,1.0,1.263095238095238,1.737764375287595,1.1916666666666667,3.016865079365079,1.4685897435897437,1.8095238095238093,2.2221120984278877,1.0,2.8235171261487055,1.0,1.0,1.0,1.0,1.3428571428571427,1.5369842146157933,4.733583959899749,1.0,2.0087301587301587,1.8292549555707447,
219,9,1.0,1.0,3.1966044372294378,1.0714285714285714,1.5,1.5,1.0,2.4323934837092733,1.0,1.0,1.3166666666666667,1.4023199023199022,1.0,1.263095238095238,1.737764375287595,1.1916666666666667,3.016865079365079,1.4685897435897437,1.8095238095238093,2.2221120984278877,1.0,2.8235171261487055,1.0,1.0,1.0,1.0,1.3428571428571427,1.5369842146157933,4.733583959899749,1.0,2.0087301587301587,1.8292549555707447,
220,9,1.0,1.0,3.1966044372294378,1.0714285714285714,1.5,1.5,1.0,2.4323934837092733,1.0,1.0,1.3166666666666667,1.4023199023199022,1.0,1.263095238095238,1.737764375287595,1.1916666666666667,3.016865079365079,1.4685897435897437,1.8095238095238093,2.2221120984278877,1.0,2.8235171261487055,1.0,1.0,1.0,1.0,1.3428571428571427,1.5369842146157933,4.733583959899749,1.0,2.0087301587301587,1.8292549555707447,
221,9,1.0,1.0,3.1966044372294378,1.0714285714285714,1.5,1.5,1.0,2.49906015037594,1.0,1.0,1.3166666666666667,1.4023199023199022,1.0,1.263095238095238,1.737764375287595,1.1916666666666667,3.016865079365079,1.4685897435897437,1.8095238095238093,2.2887787650945546,1.0,2.8235171261487055,1.0,1.0,1.0,1.0,1.3428571428571427,1.5369842146157933,4.733583959899749,1.0,2.0087301587301587,1.8292549555707447,
222,9,1.0,1.0,3.1966044372294378,1.0714285714285714,1.5,1.5,1.0,2.49906015037594,1.0,1.0,1.3166666666666667,1.4023199023199022,1.0,1.263095238095238,1.8806215181447379,1.1916666666666667,3.016865079365079,1.4685897435897437,1.8095238095238093,2.2887787650945546,1.0,2.8235171261487055,1.0,1.0,1.1428571428571428,1.0,1.3428571428571427,1.5369842146157933,4.733583959899749,1.0,2.0087301587301587,1.8292549555707447,
223,9,1.0,1.0,3.1966044372294378,1.0714285714285714,1.6428571428571428,1.5,1.0,2.49906015037594,1.1428571428571428,1.0,1.3166666666666667,1.4023199023199022,1.0,1.263095238095238,1.8806215181447379,1.1916666666666667,3.159722222222222,1.4685897435897437,1.8095238095238093,2.2887787650945546,1.0,2.9663742690058483,1.0,1.0,1.1428571428571428,1.0,1.3428571428571427,1.5369842146157933,4.733583959899749,1.0,2.0087301587301587,1.8292549555707447,
224,9,1.0,1.0,3.1966044372294378,1.0714285714285714,1.6428571428571428,1.5,1.0,2.49906015037594,1.1428571428571428,1.0,1.3166666666666667,1.4023199023199022,1.0,1.263095238095238,1.8806215181447379,1.1916666666666667,3.159722222222222,1.4685897435897437,1.8095238095238093,2.2887787650945546,1.0,2.9663742690058483,1.0,1.0,1.1428571428571428,1.0,1.3428571428571427,1.5369842146157933,4.733583959899749,1.0,2.0087301587301587,1.8292549555707447,
